Date,ILS_pca,ILE_pca,ILP_pca,ILS_a,ILE_a,ILP_a,Noise_bp
2008-02-29,-0.7174701294702581,-0.5789817692919136,0.36835661883339926,2.369586066816,0.8502490443934916,0.22140592166221096,4.64762292
2008-03-03,-0.9726125542749338,-0.8826148209020797,-0.23219873890986126,2.2268120759365,0.7783261143657014,0.1973769799774498,4.7846968
2008-03-04,-1.0361348897683684,-1.1226455029506144,-0.16031050763178445,2.1109806358339998,0.7414680035620285,0.20250342974176422,4.81335568
2008-03-05,-0.8467963919397512,-0.8474348121273516,-0.30360325535571714,2.137794936652,0.7648385673695046,0.19319959248920487,5.0934099
2008-03-06,-0.4769505605030518,-0.45620692921915973,-0.008173541858782166,2.223800989627,0.8080341273366619,0.1971838052010869,5.44866538
2008-03-07,-0.8161048997734448,-0.6161513009077962,0.1457698846573111,2.3277556976235,0.8467801267800803,0.21053218353326153,5.3955319
2008-03-10,-1.0355817246878345,-0.9857571750958279,-0.40635734516766053,2.155685126067,0.7660695215356683,0.1894494374473444,5.51845999
2008-03-11,-0.9727862249056609,-0.886846396251047,-0.27257714573116626,2.2184507144515,0.7879975620743749,0.19381953669789104,5.61480127
2008-03-12,-0.9533275365227973,-0.9391869935148908,-0.515442653725469,2.1808509001085,0.7732438626943009,0.18342854553504812,5.60636713
2008-03-13,-0.789749345075785,-0.7435038081586142,-0.3723701532800965,2.218421293454,0.7793813954111138,0.1897206630450226,6.3136173
2008-03-14,-0.742536403794197,-0.7455870458235957,-0.052868379812333575,2.4155609139615,0.8135103808231688,0.20253771806336784,7.1814718
2008-03-17,0.05750459518669659,0.415311476943208,1.1005365273473326,3.0394340561395,1.058332722717,0.2618467594165761,7.38793184
2008-03-18,-0.3412928908256761,-0.18993934041762411,0.8222266255182402,2.7563802742385,0.9389113361727481,0.24013813233016096,7.6239845
2008-03-19,-0.5755274485864922,-0.5092834513784436,0.21226324542989725,2.541021554388,0.8563755888496087,0.21632886356615771,7.97790294
2008-03-20,-0.5521625434001852,-0.579895637624315,0.28427225682465934,2.399182556597,0.8336115645849937,0.21904921023303894,7.93333281
2008-03-21,2.172290899393619,2.9696967898203406,1.0137429389913204,3.8941288644635,1.300022512300471,0.25006504142649505,8.05697372
2008-03-24,-0.4914785804858688,0.15335367868948194,-0.41726311522522325,2.5231503538295,0.8799815594650722,0.19014932498459003,7.90753803
2008-03-25,-0.8614863415398154,-0.7517868276376481,-0.33891419498635095,2.287836452387,0.8101826656771374,0.19182371169177553,7.80892472
2008-03-26,-0.8649891810679904,-0.9052941284893982,-0.25735394842954645,2.2675064269260004,0.7805978423024424,0.196069879274255,8.08272448
2008-03-27,-0.8850866450615822,-0.6032575126161136,-0.5078588735032848,2.2268871445825,0.7597993191873295,0.18364116551370557,8.051091
2008-03-28,-0.8000048911983894,-0.8829858377742386,-0.6726789106830279,2.3143127868894995,0.7744085544422934,0.17917916899530453,7.66414689
2008-03-31,-0.5952741749158997,-0.6985406933885335,-0.18384508770062152,2.2817672481945,0.7801936012693943,0.19837959793455506,7.48974869
2008-04-01,-0.7231376162693985,-0.6824841384706154,-0.18401634227596236,2.3123831775555,0.7978371398012211,0.20014793110782944,7.80523579
2008-04-02,-0.5490996622314154,-0.5775754326051136,-0.2600605302595468,2.260803226162,0.7845218318306277,0.19269952151182074,7.77437247
2008-04-03,-0.8604647916222942,-0.9352120795106073,-0.4263802507164125,2.2029210694325,0.764455009217639,0.18779695311156744,7.80287598
2008-04-04,-0.6301911180323903,-0.41959422325087536,-0.3496262943191267,2.391232453623,0.8396086063733099,0.19024103928660208,7.53544861
2008-04-07,-0.11586725337628961,-0.4746579695439519,-0.5222777360182597,2.150750591303,0.7622991174486853,0.17960632915911445,7.53351165
2008-04-08,-0.2308434427870783,-0.5286684824753838,-0.6221706557934837,2.200376903828,0.7649714322976626,0.1784186238448186,7.5609753
2008-04-09,-0.92279355275754,-1.0541615840831948,-0.88512995049817,2.092376187361,0.7304348766308426,0.1690083313659767,7.18054304
2008-04-10,0.019358143079017776,-0.28035030539862854,-0.7391944049058965,2.1858947459899998,0.7752136130575233,0.17120873675084075,7.19840315
2008-04-11,-0.365885128496677,-0.5069932218509247,-0.989970488595646,2.1681679322315,0.7530107851257004,0.16274459647088346,6.90119121
2008-04-14,-0.1534126440860117,-0.731636144945929,-0.5284166813734373,2.3375291264255,0.7889298058897368,0.1794765383235456,6.71612265
2008-04-15,-0.5858716891452973,-0.8811092528631718,-0.8947348189647003,2.1568933856515002,0.7569398572082708,0.16522368508949364,6.60058122
2008-04-16,-0.8326403995108395,-1.0492436257302367,-0.5564566013906543,2.0914696367839998,0.7346804934346677,0.17816124841263642,6.58600306
2008-04-17,-0.824751501394958,-1.0347096557504194,-0.5586754139972723,2.1545501644389997,0.751357216448479,0.1773054877113145,6.56520584
2008-04-18,-0.8159174990953338,-0.7423140687468127,-0.6123084276453994,2.2278794889935,0.7819105717369682,0.1781596831342856,6.02105669
2008-04-21,-1.0157486612129707,-1.0218705151011591,-0.5761517865922098,2.119808595411,0.7499088149010242,0.17741695208984115,6.19471613
2008-04-22,-0.8749267343912355,-1.0273233044260086,-0.5734991278316875,2.1181262287805,0.7307348297465233,0.1757699544653516,6.11481593
2008-04-23,-1.1619741495461255,-1.1698667794032291,-0.7224808954154828,1.9804865310915,0.7129458062533918,0.17284170371659546,5.85274862
2008-04-24,-0.8197380097064707,-0.7927371425808077,-0.5648862452808365,2.1940395500365,0.7790882717802594,0.1772334222301368,5.82694508
2008-04-25,0.10759305524226744,-0.109260499577063,-0.375062649498657,2.4315682215775,0.8210185109556305,0.18181141899597875,5.83171837
2008-04-28,-0.9403294845480988,-0.8894311763626008,-0.532753647297009,2.2106861991075,0.7678095145231312,0.18147531753652185,6.00326776
2008-04-29,-0.7397967824858883,-0.8708974208986426,-0.5287472754231921,2.133817662988,0.7478330433368998,0.1784375945553318,5.94096009
2008-04-30,-0.9640608635429785,-0.9976064971939587,-0.49901055148591594,2.1238727214295,0.7445035241828404,0.18096609158506932,5.58945154
2008-05-01,-0.9751210792963182,-0.9208968124708344,-0.32002065576748234,2.218291378324,0.7850780304881131,0.19050557702241766,6.36801822
2008-05-02,-0.8486920378193001,-0.6894849706031959,-0.29583813167551787,2.279312806242,0.8220597977193241,0.1912733074984317,5.40251635
2008-05-05,-1.0646876254755713,-0.9026512061515636,-1.108268207477954,2.1034627228394998,0.7700596360508646,0.1558765174195798,5.45301678
2008-05-06,-0.8331740272173289,-0.9570770000268999,-0.7615563314403573,2.0130199305795,0.7220110035044669,0.16975314926547957,5.58840104
2008-05-07,-0.9697855487436309,-1.018064810868404,-0.715892019632857,2.11156435255,0.7582405504204639,0.17182590112909885,5.56330753
2008-05-08,-0.851279991861842,-0.9378846594427865,-0.7356619360642155,2.2630725733780004,0.7785759629632291,0.17421077349211608,5.44232276
2008-05-09,-1.046637671821562,-0.9765364799857894,-0.4993535815602547,2.0821805435205,0.7536498685441397,0.18100657970375783,5.27906275
2008-05-12,-1.002308809024544,-0.9580456913308821,-0.7197474602247558,2.1459719362515,0.7672187468244125,0.17351303992534417,4.94248362
2008-05-13,-1.153879132620566,-1.1274248444930195,-0.6397354692673652,2.0306417749855,0.7253987836404183,0.17745209055543704,5.06074017
2008-05-14,-1.185436932976602,-1.1545547437692618,-0.49748520435128923,2.008874942428,0.7251147429296224,0.18306571342120267,4.89674728
2008-05-15,-0.86163373012633,-0.8652400872210738,-0.33593120385254444,2.1166590255915,0.75819156906616,0.18021267521009432,4.84349108
2008-05-16,-1.1185129761740653,-1.0427725312952951,-0.44804479035819383,2.0092422270609998,0.7463047062107635,0.1853202176547859,4.59565571
2008-05-19,-1.1009365801173927,-1.2450470781925649,-0.7187309314051026,1.9862622054869998,0.7125426564661173,0.17315568099213377,4.88585784
2008-05-20,-0.7786744283033261,-1.0420299489556493,-0.4309897362629847,2.0311846763145,0.7315558844459797,0.18212097738934163,4.93920597
2008-05-21,-0.5450514830770503,-0.8193812360411641,-0.45724396252867056,2.0084453394875,0.721731232893781,0.17961932986591034,4.94351277
2008-05-22,0.38321997965731736,-0.1987898141088915,-0.4767101233133408,2.0902990724835,0.7405447112796681,0.1740947434665161,4.74986648
2008-05-23,-0.9555968696385296,-1.221216831388228,-0.97593593882682,1.9696261855669999,0.7059553491103062,0.16136752328763762,4.86857627
2008-05-27,-1.128415610023087,-1.0727260443747277,-0.8099904820625176,1.978630744451,0.7203103717015938,0.16811162135812885,4.77876366
2008-05-28,-0.443982506884776,-0.9126746983888402,-0.7495651779499257,1.9278634548865001,0.6965777717601433,0.16901455802347326,4.66672475
2008-05-29,-0.7505141362689406,-1.1682282566404505,-0.7171961572815544,1.9334598631339999,0.6985830710573677,0.17319939345172164,4.85991625
2008-05-30,-1.044812261413149,-1.1127288577738417,-0.5287292546107489,1.9607172781700002,0.7110999369929861,0.17972171207103965,4.8684562
2008-06-02,-1.0627471365710632,-1.0934414632646168,-0.5695342410731606,1.965817101962,0.7104583361896356,0.17826032986081974,4.86400923
2008-06-03,-0.7792009187265073,-0.9835733164336697,-0.596489760586368,1.950042399605,0.7039425016684584,0.1760681646049136,5.15912531
2008-06-04,-1.1490749088755403,-1.2681807547392119,-0.6024591169529178,1.9611066906035002,0.7040586605689706,0.17795263715493093,5.7271341
2008-06-05,-0.8510949647720828,-0.9184952745388859,-0.5183263964295913,1.898997264513,0.7014081548527338,0.17960226105037688,5.76484922
2008-06-06,-0.9411684819970901,-0.8807775870117494,-0.5192684559801976,2.0381282846669997,0.7473523477051219,0.18080730152562516,5.87949725
2008-06-09,-1.0380475297415792,-1.035457184455803,-0.7780492592886307,1.961738579446,0.7009530005367159,0.16596777197383356,4.92452559
2008-06-10,-0.8537374489873215,-0.8747807429351315,-0.3840401765572988,1.959233224029,0.7282073747658881,0.18787485849898472,4.55848468
2008-06-11,-0.9874179020216166,-1.060564790908059,-0.7430449295375723,1.918706884252,0.7049468477023342,0.16996594263281037,5.03129538
2008-06-12,-1.0202850185593095,-0.9937742897085566,-0.6087936674611342,2.065616179292,0.7439235789294389,0.18027861406904944,4.95763213
2008-06-13,-1.007188067679046,-1.0573003340012583,-0.7822172287041644,2.0793894911365,0.7188912445924496,0.17056983954483132,5.35463819
2008-06-16,-1.1145425165757645,-1.2096549481063446,-0.7752806937732432,2.0489887512365,0.7163468025405312,0.1709989993419349,5.72515502
2008-06-17,0.09956981016955853,-1.7340389750745273,-0.44607534083727063,2.097437879694,0.7283218134799199,0.17803594068056827,6.02704283
2008-06-18,-1.063409144452499,-1.237351979166828,-1.019572502121645,1.9121636753195,0.6761833322334849,0.15993452485498022,6.33049004
2008-06-19,-0.31373310425772555,-0.8830304071571585,-0.6693080294122382,1.8924641335385002,0.6914804162495063,0.1679705066285936,6.09049386
2008-06-20,-0.475905053330274,-0.9767186331467543,-0.6775469298181016,1.9404899415805001,0.6838148269951532,0.16652329876158017,6.50777513
2008-06-23,-0.8294385294574833,-1.1784605404456203,-0.65477331809352,1.960069348061,0.6754972996212691,0.16756888188252883,6.41179237
2008-06-24,-0.9297659882146789,-0.4843988524332139,-0.286297183091857,1.8206308813835,0.6626641907555111,0.16268667141314105,6.80562951
2008-06-25,-1.209719603269309,-1.261649631779098,-0.6772161285669617,1.9101435687875,0.7000425165389954,0.1732184369152766,7.02410685
2008-06-26,-0.41477097492306325,-1.0508996192266382,-0.5958391344869327,1.8977905278540002,0.6861972267614509,0.17172834745621252,7.60275899
2008-06-27,-0.8414259873639947,-0.9782125449004736,-0.6850497605980861,1.9063905552944997,0.6927891238449148,0.16744217912010995,7.6358279
2008-06-30,-1.1523055501215016,-1.2192682571202373,-0.3842694074123832,1.890883628354,0.68597028017528,0.18510576175877969,7.36184047
2008-07-01,-0.3003977333162536,-0.7216158336082994,-0.5317490834120081,2.018317043105,0.708166529500847,0.17715441306765267,6.98367253
2008-07-02,-0.9639846725749871,-1.089010120668875,-0.6941358844824234,1.8839333027174998,0.67231989860932,0.17077368169765003,6.65948917
2008-07-03,-0.7296008927307182,-0.9320386961734966,-0.5995651596806376,2.0721866772629998,0.7212122792627457,0.1754061480758432,6.88340502
2008-07-07,-1.1494476676441225,-1.2028994150043963,-0.8914750906394431,1.941946362455,0.6947031572259048,0.16225639024408234,7.0970305
2008-07-08,-1.060576815040149,-1.21187877250009,-0.6147135309619219,1.8552292309324998,0.6749347201794864,0.17572601468729165,6.9581859
2008-07-09,-1.3910776843752755,-1.3516866330116695,-0.7834022066605767,1.8162485540989999,0.6694283150386651,0.1717342757787661,6.85435539
2008-07-10,-1.2799753612523899,-1.2030637166779392,-0.7271604155703575,1.881629196675,0.7009291659479508,0.1742430600223271,6.9878602
2008-07-11,-1.290960590560236,-1.288290120302529,-0.6841358093956348,1.9155128752515003,0.6896580635479352,0.17370589477912401,6.18373708
2008-07-14,-1.308232970742853,-1.3704100117265845,-0.9374283541286679,1.9001111302535,0.6718964725006644,0.162891021404603,6.33335896
2008-07-15,-1.350370002843217,-1.418777831513955,-0.828661236332394,1.8298088258795,0.6612167958241704,0.16754817830229193,6.54066353
2008-07-16,-0.8888993767479998,-0.9778159462205586,-0.6036221106541511,1.8785595443840002,0.6852409533463071,0.16851611529193572,6.57092131
2008-07-17,-1.310638317539474,-1.286643287042577,-0.7730267861018606,1.866214506818,0.6693955597112126,0.16991283500816168,6.55449079
2008-07-18,-1.2806866374582755,-1.2977558560291338,-0.7674144197806794,1.8962678656175,0.6876824919354119,0.1695640573529102,6.31322479
2008-07-21,-1.2495131298718158,-1.3833144018781711,-1.0816234609681599,1.9051262853159998,0.677193409317315,0.1571848065786486,6.44535303
2008-07-22,-1.303228641767591,-1.3628527978238187,-0.9080469508210027,1.853234701433,0.6699325941217671,0.16284833086403408,6.24298673
2008-07-23,-1.2788833133276902,-1.2177588942302753,-0.7974140812443391,1.9214591631475,0.7073795529838662,0.17135672873227664,6.06935293
2008-07-24,-1.0519890963150018,-1.2010239872693818,-0.6955977926047923,1.9241440519475,0.6852380053834025,0.16971490716762527,5.9888089
2008-07-25,-0.7377532103156555,-0.7461819821636023,-0.46498592483130224,2.0015227560730002,0.7231418575568885,0.1730877341668724,5.96655968
2008-07-28,-1.4006288526357238,-1.3872298808777288,-1.0720013567283366,1.7924631369355,0.656476669891722,0.15893066956506052,6.12185784
2008-07-29,-1.44614655966354,-1.4508753424765917,-1.0947940369319926,1.7581773691565,0.6567296970598093,0.15885296599581245,6.5063845
2008-07-30,-1.445824768575244,-1.4174258052991697,-0.8860981284779791,1.7530122273145001,0.6567533953828684,0.16820767728421876,6.3885302
2008-07-31,-1.3926806903941198,-1.3161084200253559,-0.8535460918966021,1.7897824458090001,0.6803305598768276,0.16865923502857114,6.5745725
2008-08-01,-1.2568431161348637,-0.9539114710747965,-0.6683485181638119,1.920108505525,0.7135940050507139,0.17462140252361258,6.66679648
2008-08-04,-1.326329020128102,-1.3340460509519794,-1.0706958924985681,1.7971610402165,0.6562034113930193,0.1579417762101045,6.40500969
2008-08-05,-1.376914418936153,-1.0984720700630037,-0.7542179154272214,1.7942875135645,0.6709844075530829,0.17356513413090474,6.51707689
2008-08-06,-1.317522309416359,-1.239324721716947,-0.7523600784353958,1.8648877122404999,0.6798545443471109,0.17063475653079102,6.45585522
2008-08-07,-0.9866370596396199,-0.992687730377842,-0.7159339668351679,1.9079809524345,0.6942690558336286,0.1684605892368516,6.8459182
2008-08-08,-0.6363133853142703,-0.4763525860339254,0.8805531116226093,2.0863121376865,0.7599514703520145,0.1878645191486343,6.33771689
2008-08-11,-1.0358581455930636,-1.0565685322086222,-0.5910029485150242,2.121098202051,0.7683154609937557,0.18248534101278643,5.8155845
2008-08-12,-1.0920951386746445,-1.078703190858736,-0.38051799267516584,2.0712674148085,0.7478865334456632,0.19158840988366016,6.07530687
2008-08-13,-0.9206834756882202,-0.20024791005468956,-0.35623208819310337,2.24891897764,0.8022829068772759,0.19528383412473682,6.1264465
2008-08-14,-0.8298419524384363,-0.8177304935365163,-0.5862176471294122,2.099098919791,0.7559789247991916,0.1817317166985919,6.240157
2008-08-15,-0.9926976262405833,-0.9150271795337843,-0.4526230966998817,2.1995665746325,0.79233872843122,0.18755118032782042,6.2784595
2008-08-18,-1.0604813797187085,-1.1083426062144137,-0.8858102709238923,2.1058581047644997,0.7473976163492855,0.17011000898417594,6.70505101
2008-08-19,-1.0623751946331956,-1.0122967611761307,-0.7629821148435041,2.083807649124,0.744734772040384,0.1759143114421365,7.03741154
2008-08-20,-1.1238172928683727,-1.0141042994783298,-0.7891138853306253,1.9974695285385002,0.7227389304437782,0.1706207759675464,7.14136269
2008-08-21,-1.1087808393969787,-0.9685242049430441,-0.6025109021141122,2.0701113580735,0.7416895785008887,0.17967039680530833,6.86143204
2008-08-22,-1.0690144724064565,-1.1063950007966605,-0.8056310699084984,2.1197892738375,0.7468424806293215,0.17019296773085546,6.59552884
2008-08-25,-0.8309116918412586,-0.76474839372305,-0.7857192145885886,2.3803599410025003,0.8273298543668836,0.17405903366597902,6.90597964
2008-08-26,-1.0783762125732232,-1.0534242201373392,-0.6228558244722759,2.108390404343,0.7556800477760949,0.1807517876509206,6.93791533
2008-08-27,-0.8291570091878981,-0.9297422871224746,-0.7599287561232502,2.2753514716365,0.7650403007943405,0.17532117112240525,7.27116802
2008-08-28,-0.8666162917258761,-1.0194806028832881,-0.7540475251055971,2.1188873248305002,0.7368482568945331,0.1732007562086074,6.96433743
2008-08-29,-1.0027434898752574,-0.9315498265771978,-0.5697720383393947,2.1580106844725,0.7508447781622072,0.18031433040890188,6.72837285
2008-09-02,-0.9795929681158244,-0.879745079386326,-0.4110609542282454,2.1905277025835,0.7795020591923809,0.19345413994972588,6.98297849
2008-09-03,-0.6758220734830648,-0.7148671516230408,-0.3623655895904418,2.2640130000939998,0.7960136587416415,0.19309589274947475,6.7640283
2008-09-04,-0.5183533104526596,-0.40368199398938254,0.07335114655706244,2.6604072768754996,0.9189114115241156,0.21747606992695892,6.65666202
2008-09-05,-0.15036577410871146,0.21319086951452132,0.7142445705725134,3.039430137339,1.031037881543,0.2439695999795635,6.09546945
2008-09-08,-0.49404354780266674,-0.35097136372154564,-0.11388329525476905,2.669374611615,0.8923494577842971,0.20833000570924626,5.89302767
2008-09-09,-0.1706401529677597,-0.1707541538758716,-0.2311087906555737,2.838351008074,0.9512830652465235,0.2074639234305955,5.76725645
2008-09-10,-0.3015346886232583,0.01026202515524034,0.013031571034354476,2.873839804536,0.9583941059405673,0.2149685719785273,5.90437482
2008-09-11,-0.4970795683931945,-0.3787522768367648,0.03790333792936157,2.6874169509355,0.923454285975446,0.21569509251433594,5.80223945
2008-09-12,-0.4727423885002528,-0.5106692426645577,-0.16820691308861874,2.7365445137175,0.9022289135036231,0.203532461268498,5.96982506
2008-09-15,1.0116042715884492,1.1140950847524775,1.4193467623157923,3.5517259667819996,1.1711347538185,0.26119007257492277,6.63680574
2008-09-16,0.8316448719983086,1.0269060858333807,2.0880073297795088,3.3263233723695,1.12924738421,0.30303965010467115,6.9456755
2008-09-17,0.6313987731141077,0.4425627252278756,1.8616905525156084,3.4902953578814997,1.1349280675685,0.29205110086101915,8.86971722
2008-09-18,0.552158644363936,0.8768405870077776,1.9039747616836409,3.4847156844505003,1.1862929336385002,0.3013197978604668,9.17029498
2008-09-19,0.11824429584435664,0.7160551316945353,1.5267943598950275,3.1609830338254996,1.0659540354235,0.2774674179761175,7.2119061
2008-09-22,-0.39516420392260887,-0.23411521526825002,0.7685990924335264,2.6772558389225,0.9055463603720267,0.2409036084019977,7.58888736
2008-09-23,-0.3528452722581586,-0.23695625078227292,0.2239791348570318,2.7385283891355,0.9125320795546741,0.2214044353644874,8.83972233
2008-09-24,-0.24170172623471728,-0.29073433550741046,0.12858943161653635,2.8005830629205,0.9021729371757378,0.21675971707059546,9.92661724
2008-09-25,-0.28604838563284163,-0.11758080333919109,0.23623774893021413,2.739562770904,0.9104731230973813,0.21874479608547914,9.21782724
2008-09-26,-0.06332764897327259,-0.1341818264414347,-0.07007134829413292,2.7763515219735,0.9221717796456488,0.20810833389837735,8.57190808
2008-09-29,0.6073596634341917,0.40248853375114874,1.2279729427601618,3.343040744742,1.0689728110845,0.2507588279522473,9.68737367
2008-09-30,1.3966234110520976,1.2824021200720666,1.6078165270388594,3.0821512133955,1.0150395896654598,0.2764483675633873,9.14584185
2008-10-01,0.48071788669063087,0.8909281926711214,1.3389101640155645,3.463459700232,1.0922626818805,0.2649662731716024,9.25475193
2008-10-02,0.49569333545817584,0.4488517302116632,1.4421733390210651,3.301836715212,1.0786841685623627,0.2648370060661242,10.0538386
2008-10-03,0.4904364892064619,1.4583137099302192,1.285800308472983,3.5275125503769997,1.0999707953,0.25193141602720137,10.331262
2008-10-06,1.726155086759559,1.5563962166914405,6.247801005750242,4.2634059900635,1.323597831206,0.3387391612539553,10.7615718
2008-10-07,2.2137662459117555,2.48977335334276,4.62845923935845,4.7833224691125,1.5320994922609998,0.4020151528480128,11.2583154
2008-10-08,3.9318548117015455,4.637758402875737,7.8981969543280455,6.0100083402005,1.979419748457,0.5076722005690065,9.19797995
2008-10-09,2.8015217623394455,3.2554705966869126,5.350760188957267,4.7447140293845,1.5259065249965,0.39411395110878367,10.4784
2008-10-10,5.865071567396588,4.880875747404442,5.931313618486086,6.712669852205,2.0743105756205,0.49486430252586466,10.9520756
2008-10-14,1.9096980627730633,2.2114519458626263,2.9659453207955813,4.5008180492209995,1.3689019639055,0.3434503205155952,11.5609466
2008-10-15,1.979683728801479,2.196177110577692,3.5600642952232997,5.0109110922915,1.530577870855,0.3835092443126309,13.0470984
2008-10-16,2.962821481444228,2.9690049552063607,3.7097120545428552,5.969323169154,1.7345749654425,0.39638232114689187,11.5313037
2008-10-17,2.121318340913933,1.877537226369479,2.986039015517176,5.054110471246499,1.4960717804294998,0.36317214307926604,11.3849487
2008-10-20,1.517897190150742,1.3484129730445338,1.652832405641175,4.5072629213545,1.3359305995995001,0.2952036892856943,11.813314
2008-10-21,2.213951674434786,2.0873625752656433,2.9073711794184294,4.2252536411634996,1.2516076749035001,0.2964345364262986,12.5961046
2008-10-22,3.367339570285499,2.6773615569736386,3.0053516131545743,4.905213075373499,1.5268697638170001,0.35825580480161834,12.9209611
