Date[G],GMT Offset,Price,Bid Price,Ask Price,mid,indicator,ILS,ILE,ILP,Return
2008-01-31,0.0,1.0027212373957426,1.0018880950009958,1.0021197271459867,1.0020039110734913,0.007120095598486358,0.00023133575910938884,7.965744767393179e-05,1.9703605072272587e-05,0.006310433120958031
2008-02-01,0.0,0.9976877498388137,0.9977706307527247,0.9980287650347281,0.9978996978937263,0.009486701677113333,0.00025865763030384197,8.916962713132419e-05,2.1538012475030672e-05,-0.003550802660523472
2008-02-03,0.0,0.9946952380952381,0.994291791044776,0.9950843283582089,0.9946880597014924,0.06716417910447761,0.0007968277760610699,0.00015558714563180552,3.702052462002627e-05,0.0014576895692314188
2008-02-04,0.0,0.9958571559633028,0.9957023044519699,0.9959454695630626,0.9958238870075163,0.025935409267365987,0.000244206691567555,8.530148079268233e-05,1.9506212963561417e-05,-0.0012062727638816693
2008-02-05,0.0,1.003286310233271,1.0028136068034017,1.003063131565783,1.0029383691845923,0.02157328664332166,0.0002489843713478968,8.208394997542288e-05,1.945917636083843e-05,0.013833965972095758
2008-02-06,0.0,1.004642094531974,1.0048165993511222,1.0050744355426073,1.0049455174468649,0.01529497450837582,0.00025648827465606913,8.574501021030153e-05,2.0795874532249955e-05,-0.0008435259884392188
2008-02-07,0.0,1.0099324944358843,1.0095614121922185,1.0098345341770565,1.0096979731846376,0.010964225299166718,0.0002706010691957923,9.090096474428824e-05,2.1276908461821463e-05,0.002181782984776365
2008-02-08,0.0,0.9999623967611335,1.0002119664492077,1.0004596644920782,1.000335815470643,-0.002423112767940354,0.00024742010228526103,8.83704771446901e-05,2.1541219101276536e-05,-0.01030808619494635
2008-02-10,0.0,1.0003296875,0.9998610655737705,1.0005483606557377,1.000204713114754,0.09836065573770492,0.0006871095417372156,0.0002780597778905762,3.478228545425267e-05,-0.000749943789366806
2008-02-11,0.0,1.000891045751634,1.0005285512589221,1.0007787983371246,1.0006536747980233,0.005490626715820849,0.0002501626299544185,8.272311752281074e-05,1.870182422467894e-05,0.0026470236457188916
2008-02-12,0.0,0.9982738262476895,0.998501333999144,0.9987286845484378,0.9986150092737908,0.006134969325153374,0.00022755109238336416,7.867078109925906e-05,1.9480321276318974e-05,-0.0016473234724876029
2008-02-13,0.0,0.9993222588235294,0.999303269214181,0.9995401190373501,0.9994216941257656,0.01449150349348745,0.00023695910998619012,8.013327487490821e-05,2.0141213601425683e-05,-0.0027014874601605753
2008-02-14,0.0,0.9974093655049151,0.9973290485685801,0.9975458196838057,0.9974374341261928,0.009186725537672696,0.00021731826612559038,7.903954974589278e-05,1.8934413658621048e-05,0.002252084128797079
2008-02-15,0.0,1.0013356066613799,1.0010042395554641,1.0012303491802153,1.0011172943678397,0.0030870549495781024,0.00022587521335476926,8.12541963736103e-05,2.0134655036341182e-05,0.007420537549012522
2008-02-17,0.0,1.0089853448275863,1.0086895781637717,1.0092205955334987,1.0089550868486352,-0.01488833746898263,0.0005264032540616889,0.00015381375549985038,1.9568733029629824e-05,-0.0007434023387837621
2008-02-18,0.0,1.0073207792207792,1.0072046240337316,1.007498004216444,1.0073513141250878,-0.001546029515108925,0.00029123257709968655,8.966670725972911e-05,2.153133203061247e-05,-0.0007439185008440482
2008-02-19,0.0,1.0105973722627737,1.0100004788041574,1.0102141772743198,1.0101073280392385,0.002277239285297209,0.00021170979373017547,7.456084301147377e-05,1.9117493132549728e-05,0.007809064544166635
2008-02-20,0.0,1.0160782214713562,1.015783346270974,1.0160149638741267,1.0158991550725502,0.008061145279751597,0.00022804302380317345,8.098512175374832e-05,1.8513343064396404e-05,-0.0029581444437750144
2008-02-21,0.0,1.0113844927776856,1.0113124959617497,1.0115454351618531,1.0114289655618014,-0.0005815080441946114,0.00023030353619761832,8.166984053974926e-05,1.9032652118700765e-05,-0.0009387120572712064
2008-02-22,0.0,1.0130726497277678,1.0127788722025912,1.013017800353357,1.012898336277974,0.014723203769140165,0.00023593385753279328,8.251937384892771e-05,2.0055217699061042e-05,0.0025175874089863413
2008-02-24,0.0,1.011958,1.0119271653543307,1.0125444881889765,1.0122358267716534,0.023622047244094488,0.000609921464670742,0.00018877142699790485,2.4305603592628107e-05,0.0007413448334191476
2008-02-25,0.0,1.0013640565667148,1.0016572729342135,1.001849641475074,1.0017534572046438,-0.0002845435920783064,0.00019193394242079478,6.805976562386814e-05,1.762484323661581e-05,-0.016339093252171182
2008-02-26,0.0,0.9884460279819777,0.988682579163409,0.9889072713057077,0.9887949252345583,0.0034206411258795935,0.00022716807411495368,8.011734091099745e-05,1.990322865249311e-05,-0.013804481850218316
2008-02-27,0.0,0.9800543819254569,0.979924881377619,0.9801766647118408,0.98005077304473,0.00751719358106307,0.0002569176143759318,8.814770193642577e-05,2.0091880003791206e-05,-0.0004583535004234647
2008-02-28,0.0,0.9759868842268842,0.9762382130924391,0.9764689642370994,0.9763535886647692,0.003898032421729984,0.0002362446112998813,8.087588698504387e-05,1.938874735119432e-05,-0.005363038622416667
2008-02-29,0.0,0.979982790387183,0.9797690010298662,0.9800332183316169,0.9799011096807415,0.014624098867147271,0.00026957443064275227,9.405142419817332e-05,2.3429707200630026e-05,0.011153383935133019
2008-03-02,0.0,0.985334703196347,0.9851889434889435,0.9857615479115479,0.9854752457002456,-0.03562653562653563,0.0005810292427529397,0.00014711875395415593,2.234055809099366e-05,0.000914866645767301
2008-03-03,0.0,0.9876054409898477,0.9872383802175102,0.987480545598153,0.9873594629078315,0.013002004982076676,0.00024532994663982357,8.352204001097825e-05,1.9745665205191787e-05,0.004966562003088667
2008-03-04,0.0,0.9922114619477215,0.9919306594511756,0.992156572961065,0.9920436162061204,0.017911019587184523,0.00022778541976326488,7.796513866054086e-05,1.9573661415682617e-05,0.0052435332402328205
2008-03-05,0.0,0.9897530910806984,0.9898813824482673,0.9901098853153827,0.989995633881825,0.0071677885814011464,0.00023078987705793319,8.046477304740785e-05,1.9158027685097835e-05,-0.009245525226166656
2008-03-06,0.0,0.9855392414037576,0.9854076881648042,0.9856534670795746,0.9855305776221893,0.015887976302679414,0.0002493925587540025,9.095801232064008e-05,2.1108333727248488e-05,-0.0002538135499297791
2008-03-07,0.0,0.9843091533483027,0.9842221157917018,0.9844730472057578,0.9843475814987298,0.016458509737510583,0.0002549876770587062,9.258286127233804e-05,2.2019081879070066e-05,0.004204773286428189
2008-03-09,0.0,0.9894821052631578,0.9892124999999999,0.9897538888888888,0.9894831944444444,-0.041666666666666664,0.000547137349635724,0.00015637239727133752,3.387906113127789e-05,0.00020210186002499013
2008-03-10,0.0,0.9929322507122508,0.9924610672494009,0.9927010009868885,0.9925810341181446,0.02657549696884252,0.00024185701193962987,8.387788997093772e-05,1.8795082333337897e-05,0.006445462668592335
2008-03-11,0.0,0.993392305007852,0.9932822724379377,0.9935373392743476,0.9934098058561426,-0.0051559516231699555,0.0002567648130093571,8.746672646335824e-05,2.0010519463636836e-05,-0.004426566584149476
2008-03-12,0.0,0.9893947715652317,0.9893109806332616,0.98954782662158,0.9894294036274208,0.007193359975407316,0.00023936522967377935,8.430915130547005e-05,1.8697001077726556e-05,-0.001463131867182563
2008-03-13,0.0,0.9846837810218978,0.9849009196385607,0.9851343795113083,0.9850176495749345,-0.005667539966850238,0.00023689132338410943,8.14995315930915e-05,1.8879086256296634e-05,-0.005670901273500683
2008-03-14,0.0,0.9889476136038867,0.988483043906485,0.988741112435851,0.988612078171168,0.0022808563578870975,0.00026117502556458966,8.712909454016793e-05,2.124228635415121e-05,0.003901999021843681
2008-03-16,0.0,0.9883160642570281,0.9879548693586699,0.9886181710213777,0.9882865201900237,0.05819477434679335,0.0006712953461875725,0.000241064519828077,2.9844009465946298e-05,5.057529397967109e-05
2008-03-17,0.0,0.9949877049180328,0.9946589099232273,0.9949785656382625,0.9948187377807448,0.02145820418673406,0.0003214932478387677,0.00010928494916559759,2.4033908563228164e-05,0.00625159585841835
2008-03-18,0.0,0.9941838310708899,0.9939681796565389,0.9942888929986791,0.9941285363276089,0.012047556142668428,0.00032265221710781685,0.00010602210976908099,2.5834604313477284e-05,-0.004937535222549426
2008-03-19,0.0,1.0021496646664314,1.0013626906072361,1.0016458675448885,1.0015042790760624,0.02576017323829288,0.00028292077049801276,9.16649399684688e-05,2.1921248817140142e-05,0.021881180714960737
2008-03-20,0.0,1.0245025333662876,1.0239995794460288,1.0242583506550007,1.024128965050515,0.012761637743510417,0.0002528710153662436,8.71607789983577e-05,2.171597491134966e-05,0.010713159615550761
2008-03-21,0.0,1.0240150110375277,1.023744535240041,1.0242594484167518,1.0240019918283962,0.0005107252298263534,0.0005028007678616747,0.00016426537335707806,2.608859781302708e-05,0.0011722758144120764
2008-03-23,0.0,1.0256564102564103,1.0249565934065934,1.0261692307692307,1.0255629120879122,0.07142857142857142,0.0011827215978483104,0.0003263081399205318,3.451316559398543e-05,0.0015121585281877778
2008-03-24,0.0,1.0217733022291342,1.021802208588957,1.022072936021034,1.0219375723049955,0.013847502191060474,0.00026481464437183144,9.118989894473635e-05,1.8574647805451394e-05,-0.006799253332125242
2008-03-25,0.0,1.0172434508408796,1.016960253900457,1.017219617962864,1.0170899359316605,0.008898380494749955,0.000255054623092081,8.79758211856143e-05,1.9520896620074003e-05,-0.00024544093587108157
2008-03-26,0.0,1.016258199195171,1.0161853841709994,1.0164366069709223,1.0163109955709608,0.014121573913601644,0.0002471694105576423,8.238744263677077e-05,1.9709767713006757e-05,0.00029455081214451936
2008-03-27,0.0,1.0176501833333333,1.0175881990549673,1.017830587953825,1.0177093935043962,0.021173515162390095,0.00023814770911062603,7.935543380762124e-05,1.8765295887045514e-05,-0.0024078044113515495
2008-03-28,0.0,1.0179939616755793,1.0176848101265823,1.0179441976805883,1.017814503903585,0.005912226180550292,0.0002548776714989495,8.095830322338946e-05,1.7210635998958965e-05,0.004516010031248914
2008-03-30,0.0,1.0227895833333334,1.022411170212766,1.0228920212765957,1.022651595744681,0.1276595744680851,0.0004702455912811578,0.00015998742203763943,2.2322581380016714e-05,0.002006018726865847
2008-03-31,0.0,1.025565761139639,1.025170431372549,1.025421188536953,1.0252958099547511,0.013333333333333334,0.0002446624644468256,8.104644968457007e-05,1.9669340013282494e-05,0.0032209290449027976
2008-04-01,0.0,1.0264266953265844,1.0260558260353274,1.0263235762703478,1.0261897011528376,0.022215625154618772,0.00026098055649213976,8.705757449198239e-05,1.965418162366484e-05,-0.0029764105020050405
2008-04-02,0.0,1.018064260853636,1.0180641513223971,1.0183211650485438,1.0181926581854703,0.008771342484097756,0.000252400674753598,8.577635845152926e-05,1.9970520450096164e-05,-0.009031179474759173
2008-04-03,0.0,1.0100425146019059,1.010228328627894,1.0104661434217956,1.0103472360248447,-0.005759457933370977,0.00023533708745689404,8.140725823133557e-05,1.8965912090776508e-05,-0.009312068875485956
2008-04-04,0.0,1.0065826209753341,1.0062965731281521,1.006557584378637,1.0064270787533947,0.013642829432303117,0.0002593675522356531,8.97951799473248e-05,1.9292488940917885e-05,0.0017400387198732723
2008-04-06,0.0,1.0081328571428572,1.0078683706070288,1.0085124600638977,1.0081904153354633,0.019169329073482427,0.0006385893390160356,0.0002478701889314926,3.7832615573466115e-05,-0.0009424837623171261
2008-04-07,0.0,1.0099225995914198,1.0094881466742467,1.0097279893879099,1.0096080680310782,-0.0032215273829827554,0.0002376090629815388,8.268348689948423e-05,1.8860295578589547e-05,0.0050983899572558675
2008-04-08,0.0,1.0139305330385655,1.013771210986267,1.014024735746983,1.0138979733666251,-0.0020807324178110697,0.00025004359782803125,8.330307721748184e-05,1.772843205614652e-05,0.002367215190355206
2008-04-09,0.0,1.0183806765163297,1.0179207204019531,1.018150640435921,1.018035680418937,0.009482697615172316,0.00022594837589191258,7.768445710519531e-05,1.6382127023164248e-05,0.004129393342011392
2008-04-10,0.0,1.0186737969004893,1.0184753671377114,1.0187195414242172,1.0185974542809642,-0.008728179551122194,0.00023975156053933632,8.287027613954061e-05,1.6873497980100182e-05,-0.0011290284192712642
2008-04-11,0.0,1.0200721605809966,1.0196935558678848,1.0199343218552355,1.0198139388615601,0.007378777231201687,0.00023618357584864104,8.092194942395202e-05,1.588128920783534e-05,0.005827493781575942
2008-04-13,0.0,1.025685641025641,1.0254938388625592,1.0259644549763032,1.0257291469194314,-0.004739336492890996,0.0004588597192531822,0.0001722630959682105,2.5079496175565822e-05,0.0006833602062190566
2008-04-14,0.0,1.0217864145658262,1.022116318023929,1.0223894866846777,1.0222529023543034,0.0104978772674643,0.00026709920764828515,8.668318235555998e-05,1.8107799129594825e-05,-0.004645825897786334
2008-04-15,0.0,1.0196102652259331,1.0194612392426852,1.019707065404475,1.01958415232358,0.006712564543889845,0.0002410888828898653,8.341988644395842e-05,1.6936260504707393e-05,-0.0023062401350251623
2008-04-16,0.0,1.0060492128588436,1.0061834643193963,1.006419894163261,1.0063016792413289,-0.003300848789688777,0.00023479302779649708,8.159320985418727e-05,1.932564219462913e-05,-0.016444969144429628
2008-04-17,0.0,1.0071949661428388,1.0066257859007832,1.006859817232376,1.0067428015665798,-0.0013054830287206266,0.00023260924066901854,8.170966374797017e-05,1.9489226322609514e-05,0.009395341649340267
2008-04-18,0.0,1.0084201727642277,1.00816379277865,1.0084159811616955,1.0082898869701726,0.0026373626373626374,0.0002501328180384572,8.757259628644529e-05,1.84966231080208e-05,-0.006602322377297477
2008-04-20,0.0,1.0056523255813952,1.0050880829015545,1.005879274611399,1.0054836787564767,0.08808290155440414,0.0007869093493449667,0.00021162117712440217,2.4208721319449702e-05,0.0022387512148962442
2008-04-21,0.0,1.0051142445724413,1.0051537412252711,1.005398827377154,1.0052762843012124,-0.01595405232929164,0.0002437533926224541,8.441815331864881e-05,1.939870319488482e-05,-0.0001988071577124417
2008-04-22,0.0,1.0087925468610532,1.0082880531233471,1.0085348357524828,1.008411444437915,0.016689193159781394,0.0002447936254434908,8.249109074377918e-05,1.9753690792254523e-05,0.0019862952205396854
2008-04-23,0.0,1.0166341843728581,1.0158952724471215,1.0161177896063875,1.0160065310267545,0.022552178176215156,0.00021916725657051186,7.766693061445007e-05,1.821042045321787e-05,0.009184796187132206
2008-04-24,0.0,1.017149688365651,1.0170758278357779,1.0173248895151477,1.0172003586754628,0.01588419906488183,0.0002448349243067447,8.53870886946103e-05,1.9613500095459974e-05,-0.0024117152085727823
2008-04-25,0.0,1.0163266850360322,1.01624834707674,1.0165288908699206,1.0163886189733304,0.013817695564965456,0.00027602159607534755,9.293910681632957e-05,2.0137573106667667e-05,-0.0004435791984804278
2008-04-27,0.0,1.0116741818181818,1.0117655900621116,1.0122309316770186,1.0119982608695652,-0.08819875776397515,0.0004594521838243648,0.0001406455784421883,2.1743030201457534e-05,-0.004789068374563745
2008-04-28,0.0,1.01330577998757,1.0128940761026233,1.013155844623811,1.013024960363217,0.003243009512827904,0.00025850447584478665,8.62361491776246e-05,1.911692463895626e-05,0.002372832197405861
2008-04-29,0.0,1.0133075980392157,1.0131507043221328,1.0134009963581392,1.013275850340136,-0.011269154126296983,0.0002470186734693843,8.560685028195637e-05,1.9418220866658512e-05,-0.00029628166727029524
2008-04-30,0.0,1.0083417835671342,1.0084197998920987,1.0086594192947178,1.008539609593408,-0.009416842415027712,0.0002375388963400474,8.318803266927286e-05,1.9728556242474283e-05,-0.004901121224440101
2008-05-01,0.0,1.0173308603896103,1.016660875742702,1.0169067489020924,1.0167838123223973,0.0041332988891759235,0.00024201106638723556,8.510153364282414e-05,2.016861834603966e-05,0.010415989518068658
2008-05-02,0.0,1.0192517373043146,1.0190259433630806,1.0192944768463215,1.019160210104701,0.014897055723420701,0.0002635205532774102,9.340038962347717e-05,2.023739403903476e-05,0.0019134066919493896
2008-05-04,0.0,1.0198688524590165,1.0195357954545454,1.0199488636363636,1.0197423295454546,0.11931818181818182,0.00040513168182382806,6.91327801477322e-05,1.615363658769539e-05,-0.0005393082277161364
2008-05-05,0.0,1.015146319753509,1.0150747661365762,1.015321269878391,1.0151980180074835,0.00970533208606174,0.00024278518847240546,8.82203375641215e-05,1.6066785737995323e-05,-0.00812472155263227
2008-05-06,0.0,1.0069924765767027,1.0074295733202552,1.007659043103918,1.0075443082120865,-0.014658601711078415,0.00022766928348792972,8.066816996891387e-05,1.7856534077359933e-05,-0.009039048382500567
2008-05-07,0.0,1.0044834918160561,1.0043409990630123,1.0045721948934176,1.0044565969782149,0.02851955961583509,0.00023010022933578323,8.34917105352715e-05,1.8452591223728976e-05,0.010323184633372588
2008-05-08,0.0,1.0127395449808962,1.012437654215703,1.0126932230371255,1.0125654386264142,0.01955767809426346,0.00025241011942380185,8.30727771315805e-05,1.7305117843239345e-05,0.004581401643713701
2008-05-09,0.0,1.0079801137440758,1.0080847246299507,1.0083227430324044,1.0082037338311776,-0.01606880917455661,0.0002360046762688528,8.444560406999498e-05,1.918975423808865e-05,-0.010822135122695885
2008-05-12,0.0,1.0059095019157087,1.0058680726628269,1.0061063624280018,1.0059872175454143,0.012671688081524147,0.0002368459053051762,8.344342403043066e-05,1.7664803812560853e-05,-0.0007952681963950166
2008-05-13,0.0,1.0036786061316803,1.0040150765606595,1.0042429917550058,1.0041290341578326,0.002421149064258605,0.00022692021553036472,8.020929428010607e-05,1.822729678023513e-05,-0.0013935203568951572
2008-05-14,0.0,1.001337704676206,1.0016227972264502,1.001849472912791,1.0017361350696206,-0.011443711595918598,0.00022621188160631208,8.04696474840587e-05,1.8920575982555083e-05,0.0005476587724944342
2008-05-15,0.0,1.0013782190787088,1.0013515322839703,1.0015911339543848,1.0014713331191776,-0.0034693221972373917,0.00023920377116596006,8.519690136778848e-05,1.846919057466933e-05,-0.00404000649248741
2008-05-16,0.0,0.9978745586869,0.9980353551000952,0.9982552430886559,0.9981452990943755,-0.004766444232602479,0.0002202536506389455,8.112319194636889e-05,1.8905524004065602e-05,-0.0013000001830832369
2008-05-18,0.0,0.9996679245283019,0.9994710691823899,0.9998358490566038,0.9996534591194968,0.11949685534591195,0.00036489916930356386,0.00012741139275083683,2.4045259073320784e-05,0.0004001800863770734
2008-05-19,0.0,0.9931524334251606,0.99320082616179,0.9934166695352841,0.993308747848537,0.0,0.00021725136830732906,7.73564925949149e-05,1.7954046153851697e-05,-0.007530534106186572
2008-05-20,0.0,0.9917311179804225,0.9915377936214909,0.9917707938124641,0.9916542937169776,-0.003373862117257623,0.00023498053450625884,8.355433831249791e-05,1.9960615790692498e-05,-0.00035281369283088164
2008-05-21,0.0,0.985415403688207,0.9855572178798242,0.9857765510503176,0.9856668844650708,0.01105276013678554,0.00022249561635251586,7.937192842087619e-05,1.9544093911701716e-05,-0.008453392446743537
2008-05-22,0.0,0.9853850030606,0.9851863744427934,0.9854160921248143,0.9853012332838038,0.02399702823179792,0.0002331648850540148,8.29368278409399e-05,1.8840786621995937e-05,0.0015238485195958988
2008-05-23,0.0,0.9865300809021819,0.9863881962052986,0.9866037072658913,0.986495951735595,-0.0002623065489201714,0.00021845058759226648,7.821386058701377e-05,1.692358267578879e-05,0.004557662216644748
2008-05-25,0.0,0.9883512820512822,0.9880613445378151,0.988563025210084,0.9883121848739496,-0.025210084033613446,0.0005076869954928485,0.00013229705665546593,5.5888736123026986e-05,-0.002174958496282728
2008-05-26,0.0,0.9895230618892508,0.989264110013558,0.9896044741429402,0.9894342920782491,-0.008328491187294208,0.0003439591794410869,0.00010575510166968056,2.2290558307447378e-05,0.003487758482858214
2008-05-27,0.0,0.9919484500364697,0.9916025164039776,0.9918252858012583,0.9917139011026179,0.016234864371237234,0.0002246490030368344,8.181871215494041e-05,1.7671783738623673e-05,0.003173726247742722
2008-05-28,0.0,0.9925991269690643,0.992592008772531,0.9928095675416352,0.9927007881570831,0.003495305325200466,0.00021916982387177916,7.694026137779696e-05,1.7952448203823706e-05,-0.005546885282601523
2008-05-29,0.0,0.9869174491267426,0.9871672052663075,0.9873795571514065,0.9872733812088569,0.014063435068821066,0.00021501437089148498,7.714687790121818e-05,1.786420016919738e-05,0.0010612761577277214
2008-05-30,0.0,0.9934922659640422,0.9930957440458424,0.9933108458186594,0.9932032949322509,0.019936727750253687,0.0002166171078069373,7.749027539542858e-05,1.9550770974998247e-05,0.003831615476753092
2008-06-01,0.0,0.9950386138613861,0.9948342028985507,0.9953284057971015,0.995081304347826,-0.02608695652173913,0.0004966471863387083,0.00014475996027116966,1.918435806475093e-05,0.0006030453974401944
2008-06-02,0.0,0.998695378432686,0.9982384521201186,0.9984521587833484,0.9983453054517335,0.010697254800876401,0.00021412079161275678,7.48219039425058e-05,1.8384282912678194e-05,0.005511035992256477
2008-06-03,0.0,1.0041515634486946,1.0036944160074452,1.003907590739879,1.0038010033736622,0.01710097719869707,0.0002124233220953292,7.67819284076188e-05,1.8082472913306565e-05,0.007961429323972246
2008-06-04,0.0,1.0123290813341135,1.0119677178332052,1.0121881221843754,1.0120779200087902,0.009889023184265466,0.00021778631754945142,7.679945307972116e-05,1.874534605036267e-05,0.007357512883033728
2008-06-05,0.0,1.0191825139318886,1.0188586506910609,1.0190678979815053,1.018963274336283,0.01943919657949687,0.00020539306158794517,7.480814074407688e-05,1.9009533365309408e-05,0.0013765980541651755
2008-06-06,0.0,1.0186594603225292,1.0184948797944577,1.018715501315226,1.0186051905548419,0.006300850308925185,0.0002165957875326972,7.783914931333874e-05,1.864317907259016e-05,4.9129185202230474e-05
2008-06-08,0.0,1.0181275862068966,1.0178260869565217,1.0184788819875776,1.0181524844720498,-0.09937888198757763,0.0006411985194357927,0.0001625705015372211,1.8960459436710706e-05,0.0
2008-06-09,0.0,1.0214023413762288,1.0210828867761452,1.0212971079050595,1.0211899973406025,0.019480087760122333,0.0002098179927131067,7.659054114008697e-05,1.728518955870391e-05,0.004754328279017898
2008-06-10,0.0,1.0248495425531914,1.025044290423082,1.0252595701449405,1.0251519302840113,0.019054499480742313,0.00020994610798190182,7.869956357208872e-05,1.942057465369987e-05,0.0001955703326039608
2008-06-11,0.0,1.0185105134474328,1.0187653083201087,1.0189839548855135,1.0188746316028112,-0.004137383813194287,0.0002145177456098219,7.730205975829182e-05,1.8091412215931304e-05,-0.0024963913206816
2008-06-12,0.0,1.0238395456224603,1.0236201834862384,1.0238568873341694,1.023738535410204,0.03339713550260709,0.0002312552345049497,8.207425384165935e-05,1.794796660521568e-05,0.0017628052748235867
2008-06-13,0.0,1.0266185542736048,1.026236255983875,1.0264742420424962,1.0263552490131855,0.03854875283446712,0.0002319420564966412,7.753102154237054e-05,1.75893610737101e-05,0.007116773883623445
2008-06-15,0.0,1.0290351351351352,1.0287256198347108,1.0292165289256199,1.0289710743801652,0.0743801652892562,0.00047717264859697977,0.00011163488873055513,2.717718502354494e-05,0.001117943101341213
