Date[G],GMT Offset,Price,Bid Price,Ask Price,mid,indicator,ILS,ILE,ILP,Return
2008-01-02,0.0,110.21816993464053,110.12305919003116,110.19096806853582,110.15701362928348,-0.000778816199376947,0.00061681127237519,0.0002616389474819788,3.804423718629112e-06,-0.020251218726635045
2008-01-03,0.0,109.18359813084112,109.23258470079189,109.29888807249571,109.2657363866438,0.0016327863499061147,0.000607092754421675,0.00025320079350949,3.7499339410254526e-06,0.0023311632085878387
2008-01-04,0.0,108.80497872340425,108.75391206648011,108.82126727719834,108.78758967183921,-0.0009327567200881879,0.0006185012910466018,0.0002351329696885369,5.468592778391299e-06,-0.00990924706277152
2008-01-07,0.0,109.01043402777778,109.04639526881721,109.09868473118279,109.07254,0.0005161290322580645,0.0004793391436327117,0.00012884460617903592,2.331013832002394e-06,0.00596770041370398
2008-01-08,0.0,109.43195067264574,109.3918980298409,109.44556714203281,109.41873258593685,-8.24334350012365e-05,0.0004904650877825958,0.00015398371836493707,2.4889946473172752e-06,-0.0024741147047375733
2008-01-09,0.0,109.42375,109.3711892014519,109.424972323049,109.39808076225046,-0.0007259528130671506,0.0004915919808370438,0.00018574306388535034,2.7587549490400046e-06,0.008222979180432688
2008-01-10,0.0,109.57436585365853,109.52752439580483,109.58566666666667,109.55659553123576,-0.0028271773825809393,0.0005307072407810193,0.0002907654889724887,3.4411071126552955e-06,-0.0026877450524054325
2008-01-11,0.0,108.9606329113924,108.99859306853583,109.05155101246106,109.02507204049844,0.004127725856697819,0.00048575873641306256,0.000121783414731622,2.041314896933811e-06,-0.007461525542685088
2008-01-13,0.0,108.77,108.72425806451612,108.78890322580645,108.75658064516129,-0.0064516129032258064,0.0005943998435414667,9.192866335728182e-05,7.766637631390328e-06,0.001470994105460477
2008-01-14,0.0,107.96326086956522,108.04305677524763,108.09872817318492,108.07089247421628,-0.0013274788113958951,0.0005152231661654808,0.00011245283085151147,2.4074095978591036e-06,-0.0058035260305562275
2008-01-15,0.0,107.15969387755102,107.32044441874807,107.37660037002776,107.34852239438791,-0.002389762565525748,0.0005231276857353436,0.00022478574667613886,3.805764249191931e-06,-0.013489204024378587
2008-01-16,0.0,106.61020481927712,106.62658432413713,106.68788266189542,106.65723349301628,0.001558351610296664,0.0005746916164055583,0.00021332106556299458,3.7541674626337665e-06,0.005604086959218435
2008-01-17,0.0,107.2172131147541,107.13407756576719,107.19957773512476,107.16682765044598,0.0,0.0006115385456482405,0.00022305982728444755,2.35026749745699e-06,-0.008888115769731364
2008-01-18,0.0,107.19408366533865,107.02424689154253,107.10821186753662,107.06622937953958,-0.0014157331035331774,0.0007845645953090337,0.0002639554219025332,2.7068934244705706e-06,0.005716443267891336
2008-01-21,0.0,106.03687969924813,105.9596045034642,106.13330687066976,106.04645568706697,-0.0067840646651270205,0.0016355065879470503,0.0006531655276716185,5.683142069191884e-06,-0.012837267490460214
2008-01-22,0.0,106.36120418848168,106.29471116203571,106.38474625226773,106.33972870715172,0.00014322543683758235,0.0008474649128906409,0.0002416498526814323,2.294356832193858e-06,9.464319522489717e-05
2008-01-23,0.0,105.91797872340426,105.91344548084597,105.99439520151635,105.95392034118116,-0.004688747007182761,0.0007642561342107018,0.0005373409737761578,4.628046037961097e-06,-0.003016593539425294
2008-01-24,0.0,106.60321428571429,106.50388311206015,106.56554219663913,106.53471265434963,-0.0009284189026088571,0.0005792992959769876,0.00029678218654564475,1.8626407269115916e-06,-0.008680671327717882
2008-01-25,0.0,107.3907594936709,107.33770714716323,107.42565175162436,107.3816794493938,0.001473641905017081,0.0008219069353011944,0.00014830036644680717,6.465223724617313e-06,0.0003772873087575235
2008-01-27,0.0,106.75699999999999,106.64697916666667,106.75207175925925,106.69952546296297,-0.0023148148148148147,0.000985947704045716,-0.004380763080323365,4.894676886608709e-07,0.006720107998519964
2008-01-28,0.0,106.62673553719007,106.54206062401263,106.6180129344392,106.5800367792259,-0.0006417851500789889,0.000728341086146108,0.00016949704874652,1.0821961850677408e-06,0.0020349218197708296
2008-01-29,0.0,106.84558823529412,106.77732901570616,106.83103435329454,106.80418168450034,0.0010637632188223516,0.0005027246516775913,0.00011825864113796263,1.659705558494683e-06,0.0007474016463770994
2008-01-30,0.0,106.95306629834255,106.91978520489019,106.9752380009056,106.94751160289789,-0.0001697985057731492,0.0005184944995292123,0.00031236182151073833,2.4709854056528837e-06,-0.00794668910751195
2008-01-31,0.0,106.34434250764525,106.33924524096116,106.39565445142881,106.367449846195,-0.0005795550800231822,0.0005302858166740777,0.00018348994200921754,2.384873333404772e-06,0.0002353218036512672
2008-02-01,0.0,106.36146341463414,106.33263686023038,106.38889947749674,106.36076816886356,0.0008312551953449709,0.0005289971013653856,0.0002456619095434681,2.117842000675792e-06,0.002420540515595704
2008-02-04,0.0,106.86405511811024,106.79619717792313,106.84647240390974,106.82133479091645,0.0015433232894833543,0.00047066796510378045,0.00014172141197608558,1.5745551338366935e-06,0.0012658823013520504
2008-02-05,0.0,107.18829317269076,107.01459208093115,107.08901310779942,107.05180259436527,0.0007070597193516807,0.0006958998351100195,0.0002217634830425798,2.2629337690882985e-06,-0.004108324537044794
2008-02-06,0.0,106.57714566929134,106.45552689037002,106.61518846242244,106.53535767639623,-0.0014939094461043439,0.0014970621339489428,0.00040731097867583414,4.271299154707232e-06,0.0011520874039199214
2008-02-07,0.0,106.81855932203389,106.59685937319968,106.67750662518723,106.63718299919346,0.0006337135614702154,0.0007561579458771191,0.0004257943424121941,2.31605239900252e-06,0.008749617171273094
2008-02-08,0.0,107.40649038461538,107.35657334188217,107.45703426658118,107.40680380423167,0.000284961174040037,0.0009379827035118065,0.00010922803693311541,7.629318622375376e-07,-9.318361838683842e-05
2008-02-11,0.0,106.73945454545455,106.76949603665189,106.8614162606356,106.81545614864373,-0.00014544396771143918,0.0008608852894799489,0.00016159939411098466,1.1087161326917391e-06,-0.007988083770923637
2008-02-12,0.0,107.23467592592591,106.88274424984175,107.24102482942955,107.06188453963564,0.0022508264753464164,0.0033534292199973183,0.0013132317766505334,2.861671567492984e-06,0.007127280804750669
2008-02-13,0.0,107.79776548672567,107.64850065402223,107.7083682145193,107.67843443427076,-0.0005232177894048398,0.0005560778841549161,0.00015089615007735687,2.0701052290401346e-06,0.008533582998016875
2008-02-14,0.0,108.232,108.14419465532949,108.2082380807774,108.17621636805345,-0.0009110233829334953,0.0005925212794988122,0.00014279702898159805,1.5847358398111763e-06,-0.0042576887717800105
2008-02-15,0.0,107.75369458128078,107.75858024691358,107.84913113113113,107.80385568902236,-0.0008675342008675342,0.0008399673108353448,0.0002430588740740957,1.9141841170305962e-06,-0.0021358600309833164
2008-02-18,0.0,108.1340909090909,108.0352625349688,108.18115020443297,108.10820636970088,0.006025392726490208,0.0013496255909842044,0.00043792885571505705,6.779709967811013e-07,0.0028234877236110734
2008-02-19,0.0,107.67888888888889,107.63100755327758,107.75580489614244,107.69340622471,-0.0031022390072835177,0.0011594646377504538,0.0001879512872597654,1.5290511387398931e-06,-0.00500464436599124
2008-02-20,0.0,107.94228448275862,107.89854380798933,107.97324601366743,107.93589491082838,0.00022223456858714373,0.0006920982918519861,0.00016873182086091907,1.9427943146310825e-06,0.001018565762398005
2008-02-21,0.0,107.93297935103244,107.80198062654576,107.94528795194913,107.87363428924745,0.00041220115416323167,0.0013313686260645614,0.00016507591109848625,1.964808243635811e-06,-0.0058008840765388925
2008-02-22,0.0,107.03047348484847,107.05589944170345,107.20710724487147,107.13150334328746,0.0007790184367696703,0.0014100150772082115,0.0001632997968024267,2.883318355666224e-06,-0.0009080220877439871
2008-02-25,0.0,107.78573170731708,107.80451546391754,107.88003944419543,107.84227745405647,0.0009861048857014792,0.0007005131898585148,0.00034852600965747273,1.2366934012822744e-06,0.0066628994361206395
2008-02-26,0.0,107.66274193548388,107.76021091811414,107.83262538536732,107.79641815174072,-0.0006015489886457628,0.0006700850974072384,0.00015631525303546131,1.6790377230918542e-06,-0.007291336145652139
2008-02-27,0.0,106.49470982142857,106.52073019650922,106.66770261198585,106.59421640424753,0.0007323324789454412,0.001380687977033921,0.0005027102818832002,3.204860235031546e-06,-0.00926192419409766
2008-02-28,0.0,105.79006048387097,105.87872264509991,105.96697252616556,105.92284758563272,-0.0022597526165556614,0.0008332129176166317,0.00017858366240614448,2.078378917741066e-06,-0.013721530640902202
2008-02-29,0.0,104.23167820069204,104.3177638618677,104.44426994163423,104.38101690175097,-0.0004377431906614786,0.0012082385025314832,0.00024355471869396536,2.962456851221598e-06,-0.0023372855210883614
2008-03-02,0.0,103.11,103.07948529411765,103.14801470588235,103.11375,-0.014705882352941176,0.0006646941367157941,0.00014545454545455096,2.171279187420559e-06,-0.0015750896816681959
2008-03-03,0.0,103.13846368715083,103.06651566140306,103.12248673310899,103.09450119725601,0.0005177323323841574,0.0005430662809237103,0.0002402388240533704,2.257465376654713e-06,0.0032407099875344514
2008-03-04,0.0,103.02860892388452,103.07187087602595,103.15964513706346,103.11575800654471,-0.0026286143447239955,0.0008518246147544672,9.706039950375776e-05,2.116097446241928e-06,-0.00144983593925474
2008-03-05,0.0,103.72869444444444,103.59827756286266,103.78724113475178,103.69275934880721,-0.00038684719535783365,0.0018222079337910765,0.00040570314515674105,5.98684197528201e-06,0.007036512718768151
2008-03-06,0.0,103.22069069069069,103.18157955865273,103.5429393147503,103.3622594367015,-0.003077816492450639,0.0034990677038278213,0.0007225806577565848,2.1549923317613707e-05,-0.014683912251327591
2008-03-07,0.0,102.47397489539749,102.35875654450263,102.44992340508047,102.40433997479155,-0.0010665115377157261,0.0008901074744271206,0.00021419697321482456,7.099179336434324e-06,0.001485359742261494
2008-03-10,0.0,102.02352747252748,102.0165986662625,102.0749411943013,102.0457699302819,0.004668081236738406,0.0005716561682105195,0.0001326043599237199,3.186651752994307e-06,-0.008707971871345421
2008-03-11,0.0,102.81871733966746,102.58576813101118,102.64318105016895,102.61447459059008,0.001776275885971753,0.0005595798461620555,0.0001408229997915912,2.523875517868537e-06,0.01772896915922484
