Date[G],GMT Offset,Price,Bid Price,Ask Price,mid,indicator,ILS,ILE,ILP,Return
2008-01-31,0.0,0.8916403207248669,0.8916274065717922,0.8918123134328358,0.8917198600023141,0.009198195071155848,0.00020734928910970372,7.586298851341216e-05,1.9948516895200876e-05,0.011682244625582872
2008-02-01,0.0,0.9001489732528042,0.8999468521388158,0.9001413672564776,0.9000441096976468,0.017586219323218855,0.00021608626720004775,7.865799910330745e-05,2.1328543523525073e-05,0.010000083334583479
2008-02-03,0.0,0.9030185758513932,0.902876740237691,0.9032115449915109,0.9030441426146011,-0.007640067911714771,0.00037072120241780075,0.00010764814688842571,2.185863155440621e-05,-0.003538652371132725
2008-02-04,0.0,0.9070890074823944,0.9069390265161942,0.9071083998531976,0.9070237131846958,0.015597761262501147,0.00018673956819726883,6.904208926264275e-05,1.8444319363022167e-05,0.005634128911778183
2008-02-05,0.0,0.9018968754217843,0.901957820256776,0.9021373466476462,0.9020475834522111,0.005820256776034237,0.00019901360606358167,7.156768552165007e-05,1.9723975416766883e-05,-0.013140939286674494
2008-02-06,0.0,0.896084473337102,0.8959531984007996,0.8961454629827943,0.8960493306917969,0.00970943099878632,0.0002145842605060091,7.548107472321617e-05,2.0481454112545564e-05,-0.003914337045155342
2008-02-07,0.0,0.8928129915604237,0.8927762583222371,0.8929793042609854,0.8928777812916112,-0.0009320905459387483,0.00022741255998193156,7.898835256662216e-05,2.0189656073864384e-05,0.002518117779493373
2008-02-08,0.0,0.8950378276062901,0.8948628522585992,0.895064598010775,0.8949637251346871,0.0024865312888520514,0.00022542081384764205,7.646903358473546e-05,1.963936207441469e-05,0.0012287072196492665
2008-02-10,0.0,0.896278125,0.8960666274970622,0.8964801410105757,0.8962733842538191,0.05405405405405406,0.00046137125369406274,0.0001212810031313742,2.4756870583186333e-05,0.0010040721544174458
2008-02-11,0.0,0.9030424750679963,0.90299270337039,0.9031761028763013,0.9030844031233457,0.018440091759308275,0.00020308860976988476,7.553953862476283e-05,1.878682699621479e-05,0.007941618391973396
2008-02-12,0.0,0.9051658474379782,0.9050438815916555,0.9052141684373188,0.9051290250144872,0.009851265211512458,0.0001881462587703413,6.845891342899825e-05,1.881208566108085e-05,-0.00049796664652553
2008-02-13,0.0,0.8977323996839054,0.8976180918319425,0.897789183916766,0.8977036378743543,0.005021494888190456,0.00019059952431033919,6.927863734619436e-05,1.9458433542338313e-05,-0.007387896399889543
2008-02-14,0.0,0.9029507876370888,0.902889624920534,0.9030634456452638,0.9029765352828989,0.025513880059334606,0.00019251003167454798,7.199270409779508e-05,1.9174253788713094e-05,0.00561533735825806
2008-02-15,0.0,0.9061070666319626,0.9060696217080605,0.9062426215581431,0.9061561216331018,0.02728499325371046,0.00019090088834374452,7.079870936839297e-05,1.772295878541467e-05,0.008446788841968658
2008-02-17,0.0,0.9075369609856263,0.9072049436795996,0.9075357321652064,0.9073703379224031,0.029411764705882353,0.0003646369563516343,0.00010421682598424637,2.4723765696054654e-05,0.0007152485793630453
2008-02-18,0.0,0.9125609243697479,0.9124412724077329,0.9126115289982425,0.9125264007029877,0.03571177504393673,0.00018658018693523023,6.840387635468554e-05,1.922793478600047e-05,0.008106968151947128
2008-02-19,0.0,0.9202243474947609,0.9201723654454997,0.920337847950331,0.9202551066979154,0.012088318736894043,0.00017981898411448117,6.717572578939571e-05,1.8328054382753232e-05,0.0050608221637582634
2008-02-20,0.0,0.9156996336996337,0.9155962595942488,0.9157704551187344,0.9156833573564916,-0.00821592014702173,0.00019024748573454717,7.003989334163634e-05,1.779225957079706e-05,-0.0016840965544914904
2008-02-21,0.0,0.9188021528389777,0.9186972012102875,0.9188720924735249,0.9187846468419063,0.011488275340393343,0.0001903470323495124,7.012636516772165e-05,1.7362020316685384e-05,-0.00038067270764505223
2008-02-22,0.0,0.921140171236839,0.9211736981030779,0.9213472619899786,0.9212604800465283,0.027782748747315678,0.0001883792113231463,6.937518190630414e-05,1.6676554337341334e-05,0.004883352081030079
2008-02-24,0.0,0.9228576086956521,0.9228906056860322,0.9231682323856614,0.9230294190358468,0.004944375772558714,0.00030069338918181805,7.889092405187431e-05,1.877743500332482e-05,-0.0015709220207383995
2008-02-25,0.0,0.9248327669902913,0.9246973218184464,0.9248605307845326,0.9247789263014896,0.00892727184513124,0.0001764872664814966,6.649961824310875e-05,1.731229685095935e-05,0.005999531548674594
2008-02-26,0.0,0.9288877961302501,0.9287157711695517,0.9288799030909304,0.9287978371302411,0.007854323785705912,0.00017670231370368387,6.609808216910994e-05,1.7205981592195505e-05,0.006499284325324331
2008-02-27,0.0,0.9384062968393614,0.9383140404040404,0.9384835144548939,0.9383987774294671,0.011981887843956809,0.0001805815756449269,6.83905656604188e-05,1.7946553407864857e-05,0.008423571693782043
2008-02-28,0.0,0.9437480529083141,0.9435973706591071,0.94377292345854,0.9436851470588234,0.0005669737774627923,0.00018603126008601273,6.867326313194669e-05,1.8960008604122912e-05,0.0035505190845247295
2008-02-29,0.0,0.9391320917929654,0.9392458897922312,0.9394377503660094,0.9393418200791204,-0.0036133694670280035,0.00020434278272050719,7.5998384680525e-05,2.0851477131812166e-05,-0.01674973815125412
2008-03-02,0.0,0.9305784330244314,0.9305536663464617,0.930813576689081,0.9306836215177714,-0.007364713416586615,0.00027925110666584445,9.600242405041957e-05,2.5440121452808053e-05,0.0017187672079580218
2008-03-03,0.0,0.9348735598109126,0.9348284477506653,0.9350154743963831,0.9349219610735242,0.006637380960015391,0.000200032468547528,7.214318286216205e-05,1.9729730790298166e-05,0.007963910714464284
2008-03-04,0.0,0.9300424557231366,0.9300247508216152,0.9302055708205378,0.9301151608210765,0.011394860190722483,0.00019441070740368227,7.032846205186484e-05,2.0927024532670225e-05,-0.013506476091284067
2008-03-05,0.0,0.9283546569017672,0.9282321443371266,0.9284148576710975,0.928323501004112,-0.0029963979471486404,0.00019676911027254542,7.250294042649309e-05,1.948189081274314e-05,0.008007566635483881
2008-03-06,0.0,0.9327689017951426,0.9328071883189817,0.9329894353493754,0.9328983118341786,0.0027909193015894624,0.0001953676391714733,7.06488131466923e-05,1.8328427312968892e-05,-0.005152160809209175
2008-03-07,0.0,0.9311505094164866,0.9309835065521916,0.9311795722247327,0.9310815393884622,-0.008495255309534568,0.00021056346246600975,7.677316408367803e-05,2.0087354827582243e-05,-0.0016155092366544888
2008-03-09,0.0,0.9274668407310706,0.927329973474801,0.9276228116710875,0.9274763925729442,0.0008841732979664014,0.0003157436992938464,0.00010952487912804986,2.3833715054487152e-05,0.0028541444830923884
2008-03-10,0.0,0.9225478279883382,0.9226179368299043,0.9227925625422583,0.9227052496860814,-0.00901510029299076,0.00018928001327387734,6.933601433619593e-05,1.9094805156130984e-05,-0.015226932691492973
2008-03-11,0.0,0.9231672989634848,0.9231161088529505,0.9232886995877656,0.923202404220358,0.010983308829888436,0.00018692532988104406,7.013278595151674e-05,1.8753387875941372e-05,0.013397537199242915
2008-03-12,0.0,0.9313529820709844,0.9312619222778515,0.9314452505023672,0.9313535863901093,0.01042198835189537,0.00019680495034809814,7.033962123339013e-05,1.798870802928307e-05,0.008530781138897117
2008-03-13,0.0,0.9392176104333193,0.9390256985200306,0.9392198934677214,0.9391227959938759,0.014193671855065067,0.0002067929353067555,7.437674748913127e-05,1.9065046352707877e-05,0.01010055899922277
2008-03-14,0.0,0.9406643494897959,0.9405366486522776,0.940745355979994,0.9406410023161358,0.0012084186499278305,0.0002219371572278917,7.557298162446584e-05,1.926525725852236e-05,-0.008071840331941221
2008-03-16,0.0,0.9400394378194207,0.9396537144604097,0.9400564964842555,0.9398551054723326,0.025680220116172426,0.00042869832903939006,0.00013054001134585734,3.67686995178725e-05,0.006271945722151631
2008-03-17,0.0,0.9236244383691905,0.9235485378608446,0.9238132143610909,0.9236808761109678,-0.017634781793025817,0.0002863935633892683,0.00010238159537797924,2.8335443320087053e-05,-0.024732356901972147
2008-03-18,0.0,0.9259582061068702,0.9259744404061382,0.926186163032191,0.9260803017191647,0.015518633898696205,0.00022862383773992253,8.176015746554964e-05,2.2193022152554902e-05,0.010214372591580465
2008-03-19,0.0,0.926178650560598,0.9262333063990615,0.926441824579695,0.9263375654893783,0.005630131630392284,0.00022528354037963308,7.961017780145296e-05,2.13445238960914e-05,-0.01768421458240582
2008-03-20,0.0,0.9056697139938713,0.905636907552747,0.9058424701865253,0.9057396888696361,-0.0081541127306085,0.0002269654959532419,7.956153391864105e-05,2.2093867135258126e-05,-0.014442674285734994
2008-03-21,0.0,0.9016278854254423,0.9014480477855478,0.9016968822843823,0.901572465034965,0.02768065268065268,0.0002760250050311037,9.573912910309418e-05,2.3924410472271925e-05,0.00570275332291495
2008-03-23,0.0,0.9001617328519855,0.9000984971098266,0.9004260115606937,0.9002622543352601,-0.035838150289017344,0.0003636845366020217,0.00011538812013464317,3.046913851580511e-05,-0.006258154614614916
2008-03-24,0.0,0.9049291611934698,0.9047969575765523,0.9050139859681332,0.9049054717723428,0.023408301095010162,0.0002398154263941267,8.480641294827807e-05,1.945521719146661e-05,0.010720703917324326
2008-03-25,0.0,0.9134268856920685,0.9134232034440888,0.9136082201861868,0.9135157118151378,0.003458807079515767,0.00020251266738542008,7.406071194981317e-05,1.8843845718281104e-05,0.0072839118283550275
2008-03-26,0.0,0.9180793513105789,0.9179980397167262,0.918187486310871,0.9180927630137986,0.011827407461487917,0.00020633187482763985,7.373212582371773e-05,1.9504208141844243e-05,0.0035407908435145102
2008-03-27,0.0,0.9208559011328528,0.9207732007043572,0.9209640253268891,0.9208686130156232,0.01086508560938144,0.00020722971980599228,7.260443002984464e-05,1.7962937215695597e-05,0.0011412734588399087
2008-03-28,0.0,0.9197814161293971,0.9196550522648084,0.9198463293088079,0.9197506907868083,-0.004416173729843611,0.0002079848858790461,7.392340766506921e-05,1.8625197800101946e-05,-0.0029373389265563987
2008-03-30,0.0,0.9155019363762102,0.9155113369467028,0.9157738030713641,0.9156425700090334,-0.012195121951219513,0.0002865973189750638,9.848249530295288e-05,2.4788952055934727e-05,-0.002836726576313675
2008-03-31,0.0,0.9138555578052237,0.9138688314205955,0.914062321650124,0.9139655765353598,-0.020316377171215882,0.00021169098519217619,7.49922705693088e-05,2.0006579573628518e-05,-0.0032283686489169433
2008-04-01,0.0,0.9086526616875894,0.9086573058835137,0.9088404051698622,0.9087488555266879,-0.005853915216890848,0.00020149607901901015,7.250985346826182e-05,2.0375404597901048e-05,-0.005439723295818211
2008-04-02,0.0,0.910338055964654,0.9103111296058107,0.910493024135583,0.9104020768706969,0.010327608383142922,0.00019975997047899682,7.11280079145963e-05,1.8569383852267982e-05,0.007956801108639472
2008-04-03,0.0,0.9138992212783171,0.9138131202723146,0.9140007110438729,0.9139069156580938,0.003177004538577912,0.00020524712642978703,7.148374361219223e-05,1.859347853153698e-05,0.00021860312689521433
2008-04-04,0.0,0.9169223532078894,0.9170956565614095,0.9172964554513728,0.9171960560063911,0.014295925661186561,0.00021887893848909738,7.812654132733718e-05,1.8755718916402533e-05,0.007892271201263679
2008-04-06,0.0,0.9216194842406876,0.9214722878625135,0.9217328678839957,0.9216025778732546,0.031149301825993556,0.0002827250027508018,9.04686817154495e-05,2.46283116015153e-05,-0.0011391685302548776
2008-04-07,0.0,0.9234680515580028,0.9235295141088746,0.9237073590330912,0.923618436570983,0.011550270481017593,0.00019254105527910504,6.977633659025284e-05,1.7060970253233347e-05,0.005790842863487675
2008-04-08,0.0,0.9272536011229888,0.9271953883187635,0.9273716288694624,0.9272835085941129,-0.006883736644283964,0.00019003178293763284,6.96912092420507e-05,1.79552927128172e-05,0.005488901473831256
2008-04-09,0.0,0.9292596438482886,0.9291963988570467,0.9293753088494832,0.929285853853265,0.015799647029162114,0.00019252686158032436,6.840251822097321e-05,1.7419539250031093e-05,-0.002256367133296036
2008-04-10,0.0,0.9323761125104953,0.9323073783419888,0.9324914598961339,0.9323994191190614,0.014464320061550299,0.00019742738865875236,7.217244647196405e-05,1.736824937006797e-05,0.002846327208290214
2008-04-11,0.0,0.930817257566399,0.9306971749669457,0.9308809475539885,0.9307890612604672,-0.010621419127368885,0.0001974500105977989,6.968020760118807e-05,1.6667630086341353e-05,-0.002254913443370532
2008-04-13,0.0,0.9253179562043796,0.9252117788461538,0.9256014903846154,0.9254066346153846,-0.03221153846153846,0.00042106740773060043,0.0001388126498904563,3.390214954555383e-05,0.00010816072694538881
2008-04-14,0.0,0.9237812814491781,0.9237920984976299,0.9239772676146862,0.9238846830561581,-0.0039768618944323935,0.00020040661763693333,7.110277882238738e-05,1.7787508535114295e-05,0.001297017043045065
2008-04-15,0.0,0.92621638913234,0.9260485928853754,0.9262248221343874,0.9261367075098814,-0.0036363636363636364,0.00019028979424057888,6.796808499769573e-05,1.6108476513191338e-05,0.00048594801312655533
2008-04-16,0.0,0.9339093574151388,0.9334403174721466,0.9336116257405821,0.9335259716063643,0.017662182807318256,0.00018350089956048514,6.534288883274627e-05,1.6306607487898154e-05,0.01244450968539497
2008-04-17,0.0,0.9369771906502714,0.9369356445967081,0.9371214604900573,0.9370285525433827,-0.0024204960154911746,0.00019830079221888343,6.856177954172563e-05,1.5971871219653376e-05,-0.0008531968735985551
2008-04-18,0.0,0.9337853514132927,0.9339467579121313,0.934129306318928,0.9340380321155297,0.0045263498221791145,0.000195443079760335,6.880951806094835e-05,1.7135313518836324e-05,-0.0038484199509323525
2008-04-20,0.0,0.9338557971014492,0.9335581545064378,0.933894957081545,0.9337265557939914,-0.019313304721030045,0.0003608164232055894,9.642105694632541e-05,1.939421796268569e-05,0.0009103810841098181
2008-04-21,0.0,0.9406738963531671,0.9407728188186594,0.9409423738258239,0.9408575963222418,0.023483521732208246,0.0001802083264598982,6.556360966155604e-05,1.6084687223083406e-05,0.01006585869630161
2008-04-22,0.0,0.943646326073682,0.9436208541658716,0.9437896225334911,0.9437052383496812,0.01770924773863593,0.00017883162031277856,6.365587520552547e-05,1.5400300100815798e-05,0.0027517612749547865
2008-04-23,0.0,0.9497422517293471,0.9496636680747568,0.9498316948284691,0.9497476814516129,0.019361239119303635,0.00017693004964782941,6.492223063622828e-05,1.6357920290101225e-05,0.001953383404962289
2008-04-24,0.0,0.9435373934693096,0.9436389485625154,0.9438220000708993,0.9437304743167074,-0.00017724839590201708,0.00019397298570067098,7.043056566144157e-05,1.583318435056739e-05,-0.010124924152762907
2008-04-25,0.0,0.9340070171741649,0.9339354109484599,0.9341318656602622,0.9340336383043611,-0.004307715767002135,0.0002102920482402263,7.126459537479656e-05,1.6224710692528084e-05,0.001969290361523726
2008-04-27,0.0,0.9347850649350649,0.9344667455621303,0.934699171597633,0.9345829585798817,0.10177514792899409,0.0002487557280063554,7.763790778110071e-05,2.0071319663558266e-05,0.0024623961909432668
2008-04-28,0.0,0.9376339523674512,0.9375170628661559,0.937689240648941,0.9376031517575485,0.014082920234339793,0.00018363276397681208,6.732575372700164e-05,1.717813886834811e-05,0.0027228334272303284
2008-04-29,0.0,0.9331813932744626,0.9332514078956796,0.9334191839220464,0.9333352959088629,-0.01766138855054811,0.00017974485912837596,6.39597583854236e-05,1.6269298044407852e-05,-0.005560025015778625
2008-04-30,0.0,0.9381126024499867,0.9377299636520675,0.9379055961420808,0.9378177798970743,0.0077374311728506135,0.0001872356479459443,6.571267216729522e-05,1.646466207453958e-05,0.010505922831594239
2008-05-01,0.0,0.9364083383991895,0.9365257808935165,0.9367146969759821,0.9366202389347492,-0.005724478367279214,0.00020164720927764906,7.191407245479848e-05,1.7932497058443877e-05,-0.00938123185197677
2008-05-02,0.0,0.9331069559725732,0.9330405721177402,0.9332200467342554,0.9331303094259978,-0.009045339765574945,0.0001923420079710168,7.101156992038766e-05,1.8017267460651578e-05,0.004381753296907737
2008-05-04,0.0,0.9349105633802816,0.9348611111111111,0.935205753968254,0.9350334325396825,-0.007936507936507936,0.00036847285402500073,9.262090422298928e-05,1.8401533405936844e-05,-0.0036322885937324495
2008-05-05,0.0,0.9422370102074415,0.9420714826700899,0.9422390949935815,0.9421552888318356,0.049165596919127086,0.0001779073560955654,6.579158964605141e-05,1.5108517745920642e-05,0.012549351123085119
2008-05-06,0.0,0.946605405982906,0.946511520500407,0.9466771260871428,0.9465943232937749,0.020821730002999014,0.0001749347026280245,6.37340307319795e-05,1.6094095775735984e-05,0.003639724445398812
2008-05-07,0.0,0.9449555580685288,0.9450064203745574,0.9451880380529841,0.9450972292137708,-0.01761870227379378,0.00019221264117430956,6.815639954882126e-05,1.5912589002090796e-05,-0.014212468112092327
2008-05-08,0.0,0.9409722139117428,0.94100069704536,0.9411891212373422,0.9410949091413511,-0.005132473297267305,0.00020020439525183392,7.264241546106532e-05,1.753703685518387e-05,0.008668653214867234
2008-05-09,0.0,0.9410815870001055,0.9410579983108108,0.9412278209459459,0.9411429096283784,-0.00629222972972973,0.00018043143243532054,6.628436963883299e-05,1.7011561702662915e-05,-0.0016429502595942946
2008-05-12,0.0,0.942464875122429,0.9422858284192505,0.9424670772303595,0.942376452824805,0.005896899372265551,0.00019234848194521443,7.000032533445184e-05,1.7037804172507983e-05,0.006942816133361916
2008-05-13,0.0,0.9426951601908656,0.9427524303878964,0.9429213825849025,0.9428369064863995,0.0035812007081924995,0.0001792081394668573,6.48704624479776e-05,1.726312133085228e-05,-0.0052955006188279835
2008-05-14,0.0,0.934609265721286,0.9345870802944242,0.9347511780324673,0.9346691291634457,-0.007158941955433065,0.0001755631068793601,6.455330110186579e-05,1.7692566701685452e-05,-0.01019246263350982
2008-05-15,0.0,0.9364514315926468,0.9363257558452028,0.9364981893308251,0.936411972588014,0.008667024993281376,0.00018412803395249775,6.644141244544352e-05,1.7573344467349534e-05,0.009714514614533973
2008-05-16,0.0,0.9482574356811472,0.9480026904276202,0.9481748816442784,0.9480887860359494,0.015973211192794736,0.00018159479477335052,6.81377492957838e-05,1.8158519526891584e-05,0.015235277158030608
2008-05-18,0.0,0.9552803203661326,0.9550564102564102,0.9553352357320098,0.9551958229942101,0.030603804797353185,0.0002918712227129637,0.0001073022907999551,1.9033499251089335e-05,-0.001361185488427591
2008-05-19,0.0,0.9537007218131947,0.9536076879496913,0.9537793439465185,0.953693515948105,0.004815591184635431,0.0001800010727901096,6.515203869830853e-05,1.6677090044575057e-05,-0.00010477238209593426
2008-05-20,0.0,0.9589759246805649,0.9589212977721105,0.9590855204902065,0.9590034091311586,0.006092161654801119,0.00017125640075670988,6.275683857669802e-05,1.6463579687175826e-05,0.0031384061747022976
2008-05-21,0.0,0.9613360825868472,0.9613853987206823,0.9615577014925373,0.9614715501066099,0.011087420042643924,0.0001791934515450001,6.497431815788004e-05,1.6379772061480347e-05,0.005728585606682678
2008-05-22,0.0,0.9600659799205188,0.9600235758176413,0.9602010782953418,0.9601123270564915,-0.002616451932606541,0.00018489492944271575,6.517211441499375e-05,1.5978162071307284e-05,-0.005415269677226657
2008-05-23,0.0,0.960120358649789,0.9600739267605634,0.9602424056338028,0.9601581661971831,-0.012056338028169014,0.00017547464952129727,6.297720923504748e-05,1.5349921981738736e-05,0.0014087081347681218
2008-05-25,0.0,0.9589955752212389,0.958903698224852,0.9591886094674557,0.9590461538461539,-0.03550295857988166,0.00029703422115427496,9.134871313771204e-05,1.9628776525853824e-05,5.213628425870809e-05
2008-05-26,0.0,0.9601446576537287,0.9600397881996975,0.9602441250630358,0.9601419566313667,0.004664649520927887,0.00021281050621351806,7.003809589229665e-05,1.5731473783759193e-05,0.0017710182772563005
2008-05-27,0.0,0.9606441828254847,0.9605626185613796,0.9607269571136828,0.9606447878375312,-0.0030859995461765375,0.00017107714585340856,6.224336218537836e-05,1.5950540533002094e-05,-0.0031274458641949512
2008-05-28,0.0,0.959922191634846,0.9598416572801681,0.9600013929563715,0.95992152511827,0.0028159495381842757,0.00016640286710562703,6.23752929742317e-05,1.585046340087095e-05,0.005830009746010889
2008-05-29,0.0,0.9583864304651724,0.9583818580163044,0.9585463892663043,0.9584641236413043,-0.010495923913043478,0.00017167760173549703,6.256973631025536e-05,1.6775678521146947e-05,-0.007920008052062624
2008-05-30,0.0,0.9547349957464909,0.9547977892657503,0.9549654099945362,0.9548815996301433,0.016979783970075234,0.00017552634782713888,6.472971200316865e-05,1.6393571439209686e-05,0.0005230125642234768
2008-06-01,0.0,0.9545842657342657,0.9544480582524272,0.9547122572815534,0.9545801577669902,0.03155339805825243,0.0002767747035175291,9.230521034529478e-05,2.4835893551348058e-05,-0.00010469011734853817
2008-06-02,0.0,0.9540640821946827,0.9540242617612111,0.954195084275844,0.9541096730185276,0.005148968005985125,0.00017904262877979746,6.726976329542132e-05,1.7267783059485746e-05,-0.0009427539586853786
2008-06-03,0.0,0.9552867861507128,0.9552364271897377,0.955406050836529,0.9553212390131333,0.0007126616214748702,0.00017758515782571424,6.400657192607289e-05,1.7131160007676155e-05,-0.004674255510317721
2008-06-04,0.0,0.9580032551210428,0.9579981592370814,0.9581652536197446,0.9580817064284131,0.005607831955137344,0.00017443502057137936,6.401227903407296e-05,1.6845181380623515e-05,0.007186162215990319
2008-06-05,0.0,0.9549935703273782,0.9549434308900326,0.9551100011270992,0.955026716008566,0.0033437276928278917,0.0001744063913147622,6.547349022646987e-05,1.691091884476597e-05,0.002557612898225148
2008-06-06,0.0,0.9600993505682528,0.9599274081016349,0.9601108299489742,0.9600191190253046,0.01369363740497761,0.0001910298694008723,7.163132022768564e-05,1.7518281232534874e-05,0.004057855947884596
2008-06-08,0.0,0.9621166666666667,0.961969414101291,0.9622665342601787,0.9621179741807349,-0.07348560079443893,0.00030882132470056524,0.00010849245404223034,2.1282935522655885e-05,0.00015589679663667588
2008-06-09,0.0,0.9567339008142117,0.9570592675757328,0.9572339185106556,0.9571465930431943,-0.0026537111129256146,0.00018252972317612777,6.360005896725621e-05,1.59083648360628e-05,-0.011708266719963008
2008-06-10,0.0,0.9482713856612125,0.9482463135219819,0.9484188028329906,0.9483325581774862,-0.015633669506184927,0.00018190053682392364,6.694191138108889e-05,1.815439704609707e-05,-0.005588373885711352
2008-06-11,0.0,0.9468700877192983,0.9468603834704956,0.9470206356154789,0.9469405095429873,0.006128523901243215,0.00016922363124064252,6.368730978217503e-05,1.5901776310630768e-05,0.0016902602798760519
2008-06-12,0.0,0.9367872017982742,0.9366105804958275,0.9367809496253883,0.9366957650606079,-0.0021623926417737712,0.0001818680013535783,6.671046194422842e-05,1.8107756208594212e-05,-0.010185224116374514
2008-06-13,0.0,0.9374356623931624,0.937305561015561,0.9374779852579853,0.9373917731367731,0.005241605241605242,0.00018393584173078138,6.624722737611938e-05,1.6524606835256164e-05,0.0002665600442279259
